Gene,BL1_tvalue,BL2_tvalue,M_tvalue,LAR_tvalue
ZNF606,2.07907702,-1.347394476,0.912444193,-1.512058935
HMCES,-2.078978581,1.145514414,-1.149934754,1.439077359
9-Mar,-2.078729395,1.714174601,-2.056297078,2.904991983
PRH2,-2.078228949,2.245643216,-2.070497164,2.149863749
NT5C1B-RDH14,-2.074267837,1.619357887,-0.602580581,-0.079966468
TRPC6,2.076363065,-0.925127624,1.314580047,-2.2595527
CACNG2,-2.075848186,2.363187536,0.178744837,0.863578411
PRR7,-2.221580323,2.480102189,2.363245635,-1.258117072
NDUFA1,-2.075617674,1.163111315,0.335707431,2.326898696
PCNX4,-2.072851395,2.129005877,-0.322680043,1.76473598
ANGPT4,2.075414749,-1.670970353,1.283464086,-1.615996071
TSEN2,2.075301591,-1.808860229,1.419518248,-3.052062687
BLVRB,-2.074898227,1.571817095,-0.769998794,0.805188903
LIG4,-2.072132821,1.495451808,-0.833265667,2.233901377
PTGIS,-2.072129606,2.248428646,-1.482890929,0.558076483
NKX2-5,-2.072120368,1.731743983,0.191912495,1.176741539
CCDC92,2.073850394,-2.084692686,0.911564328,-2.017592975
ADAMTS17,-2.073232039,1.359810896,-0.269995256,2.002737667
ESF1,2.073033287,-1.810785328,1.692648945,-1.752602733
KRT5,2.07111569,-1.143408874,1.808957355,-0.598605987
SLC26A5,2.069089197,-1.833460883,0.330032229,-0.720278342
AP2M1,-2.064804663,2.553250323,-0.46663419,2.26368728
ZNF75D,2.06733879,-2.369249674,-0.08040408,0.34343155
TMED10,-2.063923122,1.856303646,-0.623716154,2.058878873
MSANTD3-TMEFF1,2.06296767,-0.601359211,-0.082844709,-0.74659666
ALCAM,-2.062405998,2.268539111,-0.483774358,1.061276032
ARHGEF10,-2.062034602,2.092492236,-1.363328841,1.554566547
CDKL2,-2.060830819,1.564239277,-0.44480733,-0.208966215
ENOSF1,2.062945213,-2.123271492,1.508155255,-1.570636127
ITGA10,2.059206753,-1.131734939,1.01091926,-3.358753265
ALKAL1,2.061769284,-1.195901154,0.208845331,-1.234717176
GAS8,-2.060827729,1.576691352,-1.213306866,1.505408287
PROP1,-2.058008617,0.766778719,0.052711064,1.904725476
ANP32B,-2.060569449,3.679737794,-1.218977003,-0.186706721
HPF1,2.059539049,-1.24659205,0.000320472,-1.084682635
AGPAT2,2.056697627,-0.91617419,0.577185062,-1.526183389
PTK2,2.056224435,-1.592567299,-0.338981926,-1.25456734
SMAP2,-2.201608277,0.883242293,-0.112077943,-0.733841319
CCDC141,2.058149555,-0.294534889,1.203296378,-2.228001418
PHLDA3,-2.391348212,0.875224745,-0.633111902,1.54159644
LMX1B,-2.055260018,1.039377533,-0.539942055,1.18080535
HPS4,-2.056239523,2.208890899,-0.174958003,1.674096377
DUSP13,-2.05313622,1.420216271,-0.502429748,1.649872485
UBE3C,-2.052555857,0.686806581,-0.620092322,1.726239373
FBXO5,-2.052439166,0.739980709,0.227249921,1.381943656
MLPH,-2.054375613,3.096318438,-0.647486047,0.551400236
SMPD3,-2.050666176,3.158837619,0.62693871,0.826594735
SLC25A44,-2.053229139,1.5754991,-1.272504596,1.386706869
IDH3B,-2.050495843,1.99235147,-1.436188053,1.53176427
CACNA2D1,2.050008357,-1.882379027,-0.228006158,-0.470377572
CDC42EP5,-2.051956559,2.17345061,-0.186089583,0.567278758
PDK1,2.049194898,-3.128000863,0.697858741,-0.372705427
CCNK,-2.048121792,1.146221203,-0.522222833,1.414809959
IGSF21,-2.171660008,1.361684457,1.663408074,-1.647545802
KLF7,2.046619157,-1.100751344,-0.946619646,-1.970499761
PASD1,-2.048266236,0.770877252,-0.752464537,2.145573162
CLDN3,-2.045523179,0.309379989,-0.411214547,0.452275481
RPS6KB1,-2.045485445,1.81948769,-0.717723515,1.373061186
SELENOV,-2.376439658,4.005942829,0.256732388,1.119435438
TOPORS,2.045003409,-1.49600225,0.06217002,-0.833498274
AGAP3,2.044952673,-1.86220708,0.398616408,-1.533548071
FKTN,-2.046297742,0.538031545,-0.567521575,2.276377752
TREM1,2.043216474,-3.09298423,0.346905253,-1.211240523
SLC1A2,2.043188861,-2.74543523,1.147588831,-0.932801739
PROZ,2.045560861,-1.558376225,-0.262996471,-0.599665834
GHRH,-2.042500011,2.403025398,-0.675450324,2.449648072
OR1A2,-2.044535265,1.72004331,0.369140133,-0.330159071
MED25,2.041541024,-1.621074647,0.42221979,-1.972780525
ACSL5,-2.042663527,1.754998643,0.835529466,0.523896649
DHH,-2.039766376,1.631974598,-0.3289307,1.15864327
ZFP2,-2.042139376,2.703762264,0.147352284,1.252787384
CRYGC,-2.041214989,1.626908869,-0.318069478,0.486487758
WHRN,-2.039778677,1.42671797,-0.68753841,0.319381065
PSMB10,-2.039728498,0.973260816,-0.090169704,1.021834058
TESK2,-2.03711345,2.042832015,-0.622805588,1.817108375
RBBP7,2.037061163,-2.980368037,-0.604528267,-0.289364556
LRP11,-2.033535022,2.461862254,0.412185641,-0.166846642
POP5,2.033544486,-2.399307728,0.368692417,-0.613597931
F11,2.031980924,-2.172120654,-0.384092511,-0.524790773
VAV2,2.028285766,-3.154554287,1.61365822,-0.762630043
FOXJ1,2.028142878,-2.253750753,0.016238963,-1.842900411
GMEB2,-2.027944415,3.210332421,-0.933688928,2.08667914
HORMAD1,2.024914929,-2.240704017,1.197507488,-1.072608484
ZNF41,2.026758012,-2.120672629,-0.033612142,-0.418280714
MANF,-2.025589219,2.769140986,-2.260264715,1.136181587
MROH7,2.022272901,-2.438555259,0.731609464,-0.98813568
ATP5A1,-2.019571891,2.441227491,0.656047084,0.876603309
CTLA4,-2.018268315,2.312298954,-2.45798502,1.442892658
OTX1,-2.015297972,2.574730621,0.218960663,0.623576544
BACH2,-2.013568291,2.216235293,-1.202245299,1.771313007
OASL,-2.011014224,4.027339491,-0.119005774,0.063503314
CDHR2,2.005197676,-3.666354711,-0.147828339,-1.569393079
LIG3,-2.004541304,2.561435794,0.361068362,0.05609949
KIF5A,2.004061314,-2.812761999,0.913496155,-2.219199792
THAP10,2.006391294,-2.565297378,1.020569184,-1.429664358
BMPER,2.003742418,-3.324443496,0.594640744,-0.079501604
RAD52,2.002254973,-2.803245737,0.014411185,-1.518530642
ZNF585A,2.004644237,-3.330583246,0.385279709,-0.337717013
CHP2,-2.001014743,2.636443083,0.817120178,0.315566312
DMBX1,-1.999912788,2.341540899,-1.470841779,0.035964945
SLIRP,-1.99869716,2.433230831,0.050120429,0.043388227
NGFR,-1.997348392,3.272120114,-1.134350403,-0.578176842
CADPS,1.998038119,-2.130148375,1.185335056,-2.051044396
NKRF,-1.99600799,2.4292274,0.298658957,0.548293554
SCAF8,-1.993464931,2.136845266,-0.061645738,0.830506829
UGT1A8,-1.993677849,2.091618836,-1.000978982,1.31022164
RSPH9,-1.993667239,2.225138764,-0.523231675,1.819633313
PSKH2,1.986153251,-2.589277374,0.207519728,-1.491365167
ARV1,-1.98800114,2.964442188,-0.675004068,1.388747373
SNRNP35,1.984504601,-3.705368732,-1.018226958,-0.250828209
ATIC,1.983047287,-2.316796185,1.158709268,-0.423244159
FGA,-1.983856057,3.239701069,0.260486316,-0.025655075
LCN12,-1.978455876,2.33270123,0.2046761,0.58402522
PIP5K1A,-1.977174327,2.307810538,-0.302891303,1.63804759
GORASP1,1.97886484,-2.434780337,1.219970947,-0.609902421
OR10H3,1.977306856,-2.314588818,1.698656258,-0.203788808
SEMA4F,-1.973128765,2.14849167,-1.120873971,1.240084247
NDUFS7,-1.970037772,2.103060419,1.263890422,-0.581810232
NTN1,-1.969650154,2.701484564,-1.385843121,1.327863381
LRR1,1.966214449,-2.378562558,0.01129696,-0.867774686
MAGEF1,1.964151151,-2.718263975,-0.568444388,0.078827211
ARRDC2,2.259375027,-5.974638561,-0.238762746,-0.63486988
RALGAPB,1.96251844,-3.120139709,0.31015967,-1.105994139
PPM1D,1.960811519,-2.945528426,1.026452471,-2.252067745
HSFX2&HSFX1,-1.959322782,3.614126809,1.695182626,-0.841229203
RFX1,-1.958853271,2.09814024,-0.671970157,0.713109288
AASDH,1.958712016,-2.613475429,0.367760808,-1.518482414
MTSS1,1.956759903,-2.606447731,0.478147123,-1.147771415
MME,1.952976639,-2.838754744,1.072426284,-1.381512299
KATNB1,-1.951135258,3.244199709,-0.889763705,0.854637338
MTHFSD,1.950539905,-2.234754008,1.679558652,-0.470435203
CCDC115,2.241297718,-3.068826932,-1.132680927,-0.477848519
EIF2B5,-1.952452637,2.573094635,-1.629257193,1.700124506
BPGM,1.94965084,-2.147247003,1.78468997,-1.851894941
RBPJ,1.949213269,-2.65181785,-0.366714867,-0.922279266
GRB2,1.9488093,-2.447328238,0.190861273,-2.22082148
RWDD3,1.947575857,-2.39318737,0.604861724,-0.810669066
HIC2,1.947048077,-2.130310898,1.768521189,-1.799745499
PDCD4,1.948820443,-2.735206387,2.308915305,-0.902780245
UXT,-1.946909866,2.272939564,-0.09195098,-0.292184532
CDH7,1.944066815,-2.082435718,-0.648692859,-0.140988953
NTNG1,1.941690919,-2.607161827,1.516713085,-1.460157938
SPTBN5,1.942865331,-2.069043558,0.412162677,-1.742915232
BPIFB6,-1.939759559,2.202974507,-0.390596373,1.333882019
FAM200A,2.043213156,-2.72345713,-1.057864367,0.698639481
LBP,1.936945381,-2.202832322,-0.303187927,-0.774298957
TTYH1,-2.215089204,2.537840833,0.762542414,0.335178393
MIB2,-1.932833974,2.942340214,-1.195831989,1.30903829
NAA38,-1.930912218,2.460934721,-0.99769041,0.323690804
GRHPR,1.926867458,-2.534640077,2.532873218,-2.171132356
CORO6,-1.92347081,2.183194717,0.129027048,0.84738196
MEF2D,-1.923402108,2.083034583,-0.570494941,1.981076368
TNR,-1.921240488,2.100651367,-0.136562806,1.791070606
SMAD2,1.92089099,-2.218068841,-1.128232446,0.372213154
PKN3,-1.920591452,2.801383087,0.474643287,0.336377921
SOHLH1,-1.918933115,2.430906465,-0.650898706,1.717469873
TSPO,-1.919533854,2.106819393,-0.066377595,0.077212282
PRAM1,-2.194524514,3.385782036,0.403302782,0.453514082
HPGD,1.915507698,-2.112716527,-0.032030017,-1.73538368
AUTS2,1.917606598,-2.362656901,-1.620636654,0.368293625
ASTN2,1.913686459,-2.858229892,0.713385452,-0.91021499
RAB39A,1.912948214,-2.361393129,0.944037205,-0.723402669
RBL2,1.911698956,-3.114406869,0.482166349,-0.526848161
POLD4,-1.911228977,3.722565455,0.263191302,0.553484446
CHST14,-1.913222974,2.069122937,-2.468641926,1.530539832
LANCL3,1.911530858,-3.729208015,0.953005172,-1.011944214
TGFBR3,1.909051059,-2.960642184,1.73905818,-0.538911961
CTNNA2,-1.90736645,2.249312887,-2.017373284,1.48081501
LOC102724023&C21orf33,-1.905465783,2.365658141,0.27249224,0.642214695
FRRS1,-1.905198893,2.896145148,-0.942952824,-0.103014236
TUBAL3,1.903873002,-2.919036882,-0.918577704,-0.946629131
P2RY13,-1.899631026,2.330901222,-0.912537142,1.438491158
ARHGAP35,1.897622542,-2.291906189,0.678954619,-0.208672517
MVB12A,-2.166432306,2.790748162,0.854135645,0.40552433
PAN3,-1.895248863,3.054636715,-0.109132398,1.6284724
FOXA2,-1.895135523,2.726293783,-0.102118879,0.929888857
PCDHGA5,-1.89666252,2.52008046,0.168989125,1.306576989
ATG4A,1.893650154,-2.620960769,1.437740881,-0.420431288
NOB1,1.894645673,-2.043887934,1.669275378,-0.791703655
JMY,-1.893793699,2.259495827,-0.626065845,1.513618271
SCNN1D,-1.890243131,2.637151341,-1.545899127,2.407994246
S100A14,-1.889865212,2.727798039,-0.922478306,2.073299119
SLC39A12-AS1&LOC389834,2.155144104,-5.640225994,-0.666425142,-0.679502533
EPC2,1.889791166,-2.4137105,-1.613595827,-1.280200027
AQP8,-1.889687244,2.550399836,-0.972422145,1.44630545
TRIM52,-1.881170875,2.043596858,-1.143740939,3.462546598
WASF3,1.880877743,-2.35288713,1.564577774,-1.157392217
TPST2,-1.880792394,2.357646585,1.899087695,-0.176132262
RAG2,1.87727899,-2.582408556,-0.742772062,-0.143677461
TTLL11,-1.877745524,2.716802092,-2.004948489,2.417753895
MSRB2,-1.876852966,3.248271741,0.760809622,-0.215078482
GDF3,-1.876390516,2.5083598,-0.491757142,0.843221118
LLGL1,1.873117565,-2.544242053,0.651139948,-0.499109787
BCL3,-1.872899352,2.153319916,-0.804190307,0.067990483
CPB1,1.874604783,-2.242231808,-0.756281199,-0.113278497
NXF3,-1.874125715,2.237676255,0.80648187,-0.35285316
UVRAG,1.871214202,-2.241244407,2.227844599,-0.295292309
VWA5A,-1.872785382,2.325206083,-1.22428343,1.298647624
GGA1,-1.870528647,2.174640021,0.453228974,1.348522342
LUZP4,1.872372258,-2.517398647,0.877789994,-1.788067837
C6orf48,1.872117532,-2.077152567,-0.190345972,-0.438079844
ABCC10,1.868848279,-2.246918806,1.134212782,-1.581193973
CTSF,-1.868019706,2.497594272,-0.946557379,2.603914813
STX3,1.869570982,-2.441807715,-0.888760588,-0.661766905
IKBKB,1.866543175,-2.187496097,0.038843752,-0.39982944
ZNF575,-1.867897395,2.071178911,-0.612365358,0.825134498
TIMM22,-1.866807937,2.138771839,1.197964153,1.111134226
CHN1,1.86427787,-2.680560066,-0.53839946,-0.894950438
TCEA3,-1.865756028,2.924430046,-0.676586345,0.736374174
SLC46A3,1.862249428,-3.211737535,-0.168331584,-0.915914585
NKD2,2.117339846,-2.583896984,0.599037292,-1.552631708
HIST1H1D,-1.858559584,2.194635394,-0.766133477,0.839825359
UMODL1,-1.860162619,2.173343565,-1.024892613,1.424289839
HSPA4,-1.85923456,2.454165446,-0.237328658,0.732651636
PKD1L2,-1.856645085,2.676285691,-0.778938552,2.755556427
FAM84B,-1.85840843,2.633920224,-1.370632539,1.329499249
PRRT3,-2.104392181,5.81066102,0.40415447,0.571030346
SLC43A3,-1.850969098,2.062040316,-1.537483738,0.994542651
ABHD11,-1.85066369,2.527246641,-0.679193417,0.838431049
CHCHD6,-1.850501394,2.24108569,0.463342664,0.131863008
PCDHA13,-1.849097904,2.978545179,-0.317103427,-0.162015972
NUDT3,-1.846351451,2.054888904,-1.43581605,0.870157072
MUC13,1.845207977,-2.065950855,-1.896492455,-0.706166879
CEP72,-1.844077943,2.043003602,-0.709540491,1.100104621
PIP5KL1,-1.841975436,3.06074773,0.243649289,0.485883154
DHX37,1.841664107,-2.674889336,0.758794849,-1.334133356
EPHX4,1.841485439,-2.195600722,0.937678947,-1.002940428
KCP,1.931827636,-2.30064681,-0.20107672,-0.104782307
CHCHD2,-1.839020094,2.250603232,-0.818616527,1.338808853
LIPG,1.838318914,-2.462158705,0.390707964,0.080658172
ACAN,1.908547356,-5.139768403,-1.531059181,1.033559547
KLHL41,-1.835695559,2.67630351,-0.739235879,0.766812816
EPHB6,-1.834407721,2.247981253,0.160751233,0.477226996
GJA4,-1.834008222,2.307182338,-1.29081188,1.677068077
IL16,-1.83466868,3.111040926,-0.300507462,0.77176724
BRSK1,-1.83140556,2.149598112,-1.800314844,1.14420816
BDKRB2,-1.830932422,3.81933099,0.258979029,0.881335453
SH3GL1P1&SH3GL1P2,-1.912863738,2.98692753,0.437744077,0.593288937
SDHAP1&SDHAP2,1.826949381,-2.775118849,1.094363566,-0.807792905
GPR45,-1.824103162,2.18379806,-0.039554221,0.192096437
FOXK1,-1.871617947,3.315351958,0.927631691,-1.236022471
ERAP1,-1.824531993,2.103637273,-1.168646953,2.032210527
CNOT8,-1.821496729,2.604323221,-0.205579097,1.15750673
RALA,-1.821208403,2.06763974,-0.837265189,2.076144498
ZNF692,1.822380463,-2.583551058,0.384218357,-0.010313177
RAD51AP1,-1.898083027,2.285644366,0.083739278,1.687408635
MAPK4,-1.816190917,2.870650799,0.802476798,0.11711148
DRAM1,1.920349169,-2.347142331,-0.217001988,-0.353745524
ZNF329,1.815047994,-2.325443999,1.128495962,-1.235059088
NDUFC2-KCTD14,1.814785313,-2.452244509,1.352471649,-0.441013635
SKI,1.815676675,-2.329061731,0.909471544,-1.27770227
EXO1,-1.813346713,2.288936727,-1.11170433,1.612948154
DLST,-1.813092754,2.137118066,0.099707733,0.912091569
TESMIN,1.811045767,-2.499675508,1.913329489,-1.863879055
OR2T4,1.806659766,-2.547617093,0.524710667,-0.953672689
SPOCK1,-1.806687508,2.412675264,-1.280556375,2.038815532
HIST1H3G,-1.805288304,2.671681983,-0.810569086,1.336219703
C11orf42,1.805266558,-2.235381696,0.895856827,-1.006223163
ZNF135,1.804978077,-2.574345289,-0.383936244,-0.10103901
TARBP2,1.803660393,-2.731702663,-0.263373096,-0.249113431
SFXN3,1.803648344,-2.931502779,0.320989538,-0.187537326
LOC102725034&LOC107987441&LOC107987446&LOC107987451&LOC107987456,-1.796425606,2.603085414,0.864777899,-0.128094532
ABCC8,1.795979306,-2.943902135,0.762158681,-0.954325346
ZNF576,-1.795922026,2.046122562,0.564341717,1.599384905
ITSN2,-1.793710618,2.235921289,-0.901299845,0.001717668
TBK1,-1.793577611,2.408808094,-0.935537386,0.580991053
DST,-1.79312813,2.700850475,0.249344277,0.346755656
ALPL,-1.792202978,3.157480714,-0.311184909,-0.16994334
SYN2,-1.789352952,2.243813728,0.646582339,-0.06574535
ZBTB7B,-1.786925282,2.18822099,0.600714686,0.671445701
SMG1P3&SMG1P1,1.831489681,-2.549424713,-0.525703651,0.73246356
UBE3D,1.784541901,-2.387283559,-1.50111336,-1.023955586
WDR91,-1.782647551,3.021789902,0.61424207,-1.054197763
LDLR,1.782177812,-2.582226632,0.325201816,-0.985564532
MRPL52,-2.009389062,2.445082828,0.590864723,0.720542285
ZNF197&ZNF660-ZNF197,1.779701852,-2.472846482,-0.599522236,0.556765916
INS,-1.781528562,3.308281772,-0.075136858,0.55738431
UBE2K,1.779234177,-2.048481609,-0.812940346,-0.795719906
ADGRG1,-1.780508769,2.072877552,-0.208559915,0.409491323
CA4,1.778143634,-2.191141639,1.565625776,-0.401854504
DAB2,1.777591466,-2.05735281,0.814673224,-1.525744945
ARHGAP24,1.77364435,-2.710410422,-1.158938547,-1.19959105
CHRM1,1.773481763,-2.253915856,1.232601513,-0.491807481
UBE2T,-1.772173439,2.103306821,0.080804679,0.33608733
AMD1,-1.77028054,2.310697397,-1.000508953,2.186387552
HAAO,-1.771657593,2.416300433,-0.167905159,0.533797195
MPP5,1.767893441,-2.608225594,0.398114385,-1.328862527
LOC100996717&LOC100996763&NOTCH2NL,1.766365791,-2.819568727,1.122318098,-2.239208437
EGFR,1.76431497,-2.133284685,1.237840476,-0.88399868
OR52R1,-1.764312093,3.661512187,0.656806904,0.096330102
GRTP1,1.762390676,-2.319378489,0.966396254,-1.127673226
KLF2,-1.761791766,2.48852776,-0.745460763,0.780452402
NUDT13,1.761610542,-2.081374222,0.571016374,-2.284900099
GEMIN4,-1.761156844,2.478824094,-1.00015157,-0.107979977
FRMD4A,1.759525087,-2.397275637,0.05229782,-1.263234838
NEDD9,-1.759117044,2.239667392,-0.957292221,2.299895352
EDA,1.756547722,-2.099398227,-0.368923787,-0.116982994
FAM172A,1.756601115,-3.230024955,0.896051397,-0.857905864
IFNGR1,1.752670499,-2.296467666,0.514160593,-1.083128897
TSPAN5,-1.750104111,2.812955183,-1.965198467,1.885857964
GPR160,1.750014871,-3.094836221,-0.214024137,-1.195967126
BAGE,-1.96496269,2.619420279,-0.297614848,2.174153845
GRK3,-1.742533254,2.31418654,-0.387314351,0.890036658
MOV10L1,1.743405475,-2.0560324,0.388751517,-0.815579628
IL27RA,1.743368882,-2.166080932,0.735612097,-2.265042376
SPEG,-1.740203812,2.086258296,-0.329202455,1.150365469
ESR2,-1.739374252,2.857094863,-0.894269887,1.34837669
SPATA5L1,1.738983926,-2.063876921,0.243633032,-1.201118686
CHST8,1.735312904,-2.064083542,0.080613836,-1.549557531
PIGU,1.73332043,-2.162109092,0.679557841,-1.555171523
C2orf49,-1.734989735,2.101406709,-1.988937148,2.187686567
INHBB,1.733081465,-2.347560436,0.023902743,-0.049589479
SRI,1.732185576,-2.099223474,1.756122801,-1.991347957
SERTM1,-1.729500871,3.10120439,-1.216459919,1.441579106
ITGB3BP,-1.728474289,2.982927034,1.323629052,0.065387784
GPR142,-1.727546819,2.050769378,-0.829027887,0.83443818
CLDN14,1.726160299,-2.608283784,1.237143305,-1.328243653
RMND5B,-1.726113414,2.256973494,1.014369292,0.205982649
CST3,-1.727483824,2.96921233,-0.328939943,1.305527311
OR5T1,1.726982784,-2.423630403,1.907492504,-1.497506978
SH2D3C,-1.725261125,2.333777408,-1.913632422,1.14234835
CASP4,-1.726623792,3.375041743,0.526998508,1.140900301
ADORA1,1.722504238,-3.59089858,1.068191775,-1.400660757
CDS1,-1.722599876,3.12056447,0.756673271,0.81845198
CHN2,-1.720115581,3.403312585,-0.406538993,0.998446092
SERPINA5,-1.717156515,2.290617509,0.317944114,0.707727254
CRTC3,1.717038209,-2.786226276,0.082556509,-1.483460507
NNMT,1.71687928,-2.57134073,1.582584204,-1.458243503
IFT46,1.715678926,-2.542377418,0.965097564,-0.337233929
GOLGA5,-1.713225039,3.55589852,-0.630739053,0.110631643
SERTAD4,1.712628535,-2.321411554,0.189662858,-1.120980408
HRK,-1.708949657,2.089917986,0.09413625,-0.07784035
BRPF3,-1.707206968,2.097206104,0.906774628,-0.345296563
SLAMF6,-1.707043398,2.070391017,0.148837823,0.932711181
BCAP29,-1.708645176,2.198879444,-1.022625275,0.929866083
ZCCHC8,-1.708641037,2.163635178,-0.538733636,0.55818172
SLC2A8,-1.703066345,2.279229135,-0.207865511,0.808497536
FGF10,-1.701375674,2.787948023,-0.86929914,0.900094709
KLHL34,1.698568523,-2.46368542,0.716030235,-1.563271704
MRS2,-1.699703476,2.460114115,-2.105391479,-0.105172401
KATNBL1P6,1.698006236,-2.685672418,0.689422297,-1.113372343
CALML4,-1.696430394,2.679399864,-0.826405682,0.541012959
DOK2,1.893115817,-2.696037329,0.672734093,-1.577157777
SREBF1,1.692376075,-2.398476712,1.475753667,-1.134683801
BLOC1S6,-1.691491879,2.279107921,-2.807987492,1.155358372
PLEKHM1,-1.691255173,2.468345524,-0.179575027,0.445888925
VPS36,-1.689212409,2.951145151,1.019682942,0.048724854
CALML5,-1.686760317,2.896091461,-1.28886259,0.654734631
HRH1,-1.685625545,2.118051232,-0.937450523,1.064972296
L3MBTL4,1.685234497,-2.223149226,0.031146836,-0.125132131
ATP5O,-1.681629484,2.370145693,0.092755824,-0.376829876
AQP5,-1.682564868,2.910178871,-0.279052206,0.214792617
C7,-1.680145745,2.339303079,0.482310905,0.463724126
KRI1,1.678207005,-2.188504084,0.646325067,-1.229346408
EPYC,1.676398462,-2.086208223,1.287937711,-1.409493778
ARSJ,1.673819697,-2.542703487,0.453359375,-0.874892745
PRG2,1.672045742,-2.542274313,2.250888496,-0.489370215
TMEM2,1.670548982,-2.159454574,1.312496205,-0.24511063
CD38,-1.668636948,3.238696096,-1.305984466,0.964070972
CCDC18,1.669665918,-3.128506563,1.758565817,-1.471564119
PSG11,1.667956611,-2.210990705,0.948939049,-0.287177477
MS4A1,1.668760993,-3.133476634,0.309997813,0.354311016
EIF2S2,-1.66646687,2.296031358,-0.905305291,0.362005472
TIGD6,1.667744408,-2.069278986,0.731772527,-0.325319493
SERTAD3,-1.666940161,2.253131729,-0.78383179,0.641791162
MRPL22,-1.666676497,2.865000011,0.397297168,0.245868811
C15orf54,-1.665036543,2.524759327,1.495117982,-0.928592717
USP53,1.7243502,-2.317835693,0.036156834,-0.441984185
TMEM14A,-1.660731003,2.133133096,-0.918322438,0.254663782
KRTAP4-2,-1.659872788,2.424369851,-0.769697668,1.073394504
GSTTP1,-1.659723051,2.316175703,0.759165858,0.036495519
AKIRIN1,-1.657341395,2.055019464,-1.511539147,0.951500797
PIR,1.656691253,-2.867104794,0.291624032,-0.481947336
MSH5,-1.650357008,2.135592088,-0.902144501,0.600752078
EIF1AY,-1.649819288,2.694331255,-0.065936131,0.423322173
AICDA,1.646046026,-2.825775314,0.036698119,-0.846165474
DUSP28,-1.645501509,2.663105294,-0.734756326,-0.153925825
TM9SF4,1.646862839,-2.371718506,0.901853649,-1.029616376
MRPL45,-1.645258174,2.507996663,0.339690896,-0.192129367
GSTK1,-1.830074895,2.596567519,-0.905604636,1.064561334
GLS2,1.643478117,-2.369506864,0.480680159,-1.339656779
MAP3K7CL,1.644585645,-2.266033316,-0.775163066,-0.510619633
PRICKLE1,-1.638114338,3.14200857,-0.328855359,1.325527587
PPP1R15A,-1.636906351,3.069591479,0.674070731,0.170888182
CHRNA7,1.634200123,-2.248941328,0.191560073,-0.011056549
TMEFF2,-1.631617399,2.367540925,-0.982320049,0.346567851
EEF1AKMT2,1.632719828,-2.776758108,0.676429778,-1.165109455
RGS2,-1.630891309,2.169530973,-0.354161153,0.347213283
RPL30,1.632088927,-3.371176204,0.87053565,-0.172044167
AIPL1,-1.629523231,2.159739507,-1.057223532,0.158723183
CYYR1,-1.629313936,2.421359087,-0.37515998,1.387703989
OTUD6A,1.629200524,-2.308335953,0.640168786,-1.887442913
TEKT3,1.625508233,-2.848572187,-1.344122482,0.157171544
MESP1,-1.623857731,2.648358535,-0.429412028,0.324443438
MERTK,1.623814443,-2.480873021,0.475052239,-0.87827376
GP1BA,1.623295869,-2.990625384,1.175913746,-0.17984336
CLDN18,1.623070022,-3.075615925,-2.010439619,-1.193269675
SUN5,1.622678452,-2.519919144,-0.007595403,0.269320131
ERH,-1.622074744,2.928808237,0.361640401,1.073764504
ZNF354A,-1.621128455,2.525568296,-0.885393808,0.24764106
DNAH10,1.620541366,-2.275069213,0.993068195,-1.655821592
MTCH2,-1.618342097,3.475019409,-0.049711992,-0.747137582
CCDC34,-1.618003373,2.372360206,-0.47525053,0.927089942
SLIT3,-1.615535285,2.541242287,-0.219945484,0.77891387
GPC6,-1.614770904,2.970761696,-0.280953507,1.985363357
TNFRSF13C,-1.613927688,2.673183019,-0.94400841,1.784370842
HSD17B7,-1.613621345,2.217323699,1.117231993,0.777855014
CRIM1,1.613232762,-2.706629413,-0.03385141,-0.835278164
NFAM1,-1.614126133,2.636583801,-1.323565989,0.21006267
CASP6,-1.612150153,2.04715972,-0.73323391,1.285684256
PCK2,1.607109082,-2.3916479,0.056914406,0.413452763
CNR1,1.606940543,-2.194281274,-0.425386232,-0.952975453
NCAPG2,1.606916439,-3.45847098,0.210104495,-1.411702906
ELMO1,1.605120833,-2.810406822,0.230054879,0.074683888
GTF2F1,-1.6032548,2.66449024,0.434765208,-0.075157286
FUCA1,-1.602939683,2.974164565,-0.344029544,-0.529311778
CSRNP3,1.600367434,-2.23201473,0.611927846,-0.573846731
GPA33,1.600025215,-2.16671546,2.326397089,-2.618116598
IL9,1.601280674,-2.382171966,0.094156316,-0.406406954
LHCGR,-1.599042328,2.39166245,-0.910640687,1.09493823
4-Mar,1.5979971,-2.305359026,1.098094104,-0.639631175
DUSP26,-1.597705515,3.636390615,-0.762244911,0.789508506
HOXA4,-1.597547,3.02932629,-0.868720893,-0.278567851
L1CAM,-1.596444673,2.099201386,-1.257737002,0.538408872
TSSK4,1.596103622,-2.309068009,-0.590332617,-1.043213862
UGT3A2,1.594774586,-3.247195885,1.382450312,-0.757796643
ZNF81,1.594477943,-2.105677763,-0.929456924,-0.903980745
ATP5B,-1.591757911,2.82698003,0.45705394,-0.620295222
ERBB4,-1.586650543,2.453801869,-0.573577693,0.147923987
SETD4,1.586147218,-2.272446303,1.170062493,-0.994151697
CMA1,-1.587305721,2.474100868,-1.109046091,0.088554412
CCDC87,1.584875807,-2.612466528,0.749318577,-0.915909963
SERPINF2,-1.582672305,3.182778559,-1.282323326,1.566544889
FGFR1OP2,1.580238258,-2.366600319,-1.130704014,-0.388899709
